split,track_id,audio_path,annotation_path,profile,class_name,midi_pitch,event_type,target_time_sec,pred_time_sec,time_error_ms,abs_time_error_ms,confidence,threshold,threshold_mode,checkpoint,onset_tolerance_ms,onset_nms_ms
TEST,test_fill_heavy_000946_114bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000946_114bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000946_114bpm.txt,fill_heavy,SD,38,FP,,1.83,,,0.04103941097855568,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000946_114bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000946_114bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000946_114bpm.txt,fill_heavy,SD,38,FN,0.527417,,,,,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000946_114bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000946_114bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000946_114bpm.txt,fill_heavy,SD,38,FN,2.105833,,,,,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000946_114bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000946_114bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000946_114bpm.txt,fill_heavy,T12,47,TP,1.581583,1.63,48.41699999999993,48.41699999999993,0.18465659022331238,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000946_114bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000946_114bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000946_114bpm.txt,fill_heavy,T12,47,FP,,1.86,,,0.04127315804362297,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000946_114bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000946_114bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000946_114bpm.txt,fill_heavy,T14,45,TP,1.711917,1.72,8.083000000000062,8.083000000000062,0.11090809851884842,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000946_114bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000946_114bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000946_114bpm.txt,fill_heavy,T16,43,TP,1.8455,1.87,24.50000000000019,24.50000000000019,0.2648178040981293,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000946_114bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000946_114bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000946_114bpm.txt,fill_heavy,T16,43,FN,2.106917,,,,,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000950_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000950_124bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000950_124bpm.txt,fill_heavy,KD,35,TP,0.0,0.05,50.0,50.0,0.1122748926281929,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000950_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000950_124bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000950_124bpm.txt,fill_heavy,KD,35,TP,0.361,0.38,19.000000000000018,19.000000000000018,0.16656456887722015,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000950_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000950_124bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000950_124bpm.txt,fill_heavy,KD,35,FP,,0.56,,,0.1319936364889145,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000950_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000950_124bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000950_124bpm.txt,fill_heavy,KD,35,FP,,0.8,,,0.10940471291542053,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000950_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000950_124bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000950_124bpm.txt,fill_heavy,KD,35,FP,,1.73,,,0.043978095054626465,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000950_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000950_124bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000950_124bpm.txt,fill_heavy,KD,35,FP,,2.07,,,0.04056249558925629,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000950_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000950_124bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000950_124bpm.txt,fill_heavy,KD,35,FN,0.24375,,,,,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000950_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000950_124bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000950_124bpm.txt,fill_heavy,KD,35,FN,0.7265,,,,,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000950_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000950_124bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000950_124bpm.txt,fill_heavy,KD,35,FN,1.9315,,,,,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000950_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000950_124bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000950_124bpm.txt,fill_heavy,SD,38,TP,0.0,0.0,0.0,0.0,0.08790354430675507,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000950_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000950_124bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000950_124bpm.txt,fill_heavy,SD,38,TP,0.363333,0.38,16.666999999999987,16.666999999999987,0.06164907291531563,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000950_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000950_124bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000950_124bpm.txt,fill_heavy,SD,38,TP,1.449333,1.4,-49.33300000000007,49.33300000000007,0.08949050307273865,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000950_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000950_124bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000950_124bpm.txt,fill_heavy,SD,38,FN,0.482417,,,,,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000950_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000950_124bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000950_124bpm.txt,fill_heavy,SD,38,FN,1.325083,,,,,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000950_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000950_124bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000950_124bpm.txt,fill_heavy,T12,47,TP,1.208667,1.18,-28.666999999999998,28.666999999999998,0.18197834491729736,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000950_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000950_124bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000950_124bpm.txt,fill_heavy,T14,45,TP,1.448083,1.4,-48.0830000000001,48.0830000000001,0.1772894561290741,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000950_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000950_124bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000950_124bpm.txt,fill_heavy,T14,45,FP,,1.24,,,0.043035052716732025,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000950_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000950_124bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000950_124bpm.txt,fill_heavy,T16,43,TP,1.692083,1.72,27.91699999999997,27.91699999999997,0.16656480729579926,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000954_133bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000954_133bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000954_133bpm.txt,fill_heavy,KD,35,TP,0.000333,0.0,-0.333,0.333,0.44126394391059875,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000954_133bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000954_133bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000954_133bpm.txt,fill_heavy,KD,35,TP,1.1255,1.16,34.49999999999997,34.49999999999997,0.200314462184906,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000954_133bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000954_133bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000954_133bpm.txt,fill_heavy,KD,35,TP,1.573,1.61,37.00000000000014,37.00000000000014,0.11133856326341629,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000954_133bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000954_133bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000954_133bpm.txt,fill_heavy,KD,35,FP,,0.21,,,0.05303385481238365,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000954_133bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000954_133bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000954_133bpm.txt,fill_heavy,KD,35,FP,,0.57,,,0.10779806226491928,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000954_133bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000954_133bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000954_133bpm.txt,fill_heavy,KD,35,FP,,0.76,,,0.18868109583854675,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000954_133bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000954_133bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000954_133bpm.txt,fill_heavy,KD,35,FP,,1.41,,,0.10371086746454239,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000954_133bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000954_133bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000954_133bpm.txt,fill_heavy,KD,35,FP,,1.89,,,0.06065475940704346,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000954_133bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000954_133bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000954_133bpm.txt,fill_heavy,KD,35,FN,0.6725,,,,,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000954_133bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000954_133bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000954_133bpm.txt,fill_heavy,KD,35,FN,1.8005,,,,,0.04,global,final,50.0,150.0
TEST,test_fill_heavy_000954_133bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_fill_heavy_000954_133bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_fill_heavy_000954_133bpm.txt,fill_heavy,SD,38,TP,1.12375,1.16,36.24999999999989,36.24999999999989,0.08681337535381317,0.04,global,final,50.0,150.0
